Player ID,Player Name,Team ID,Player Birth Date,Player Age,Player Height,Player Joined,Player Expires,Player Position,Player Foot,Player Agent,Player Value,Player National ID
p-192080,Nick Pope,c-762,"Apr 19, 1992",31,198,"Jul 1, 2022","Jun 30, 2026",Goalkeeper,right,CAA Stellar,18000000.0,n-3299
p-74960,Martin Dubravka,c-762,"Jan 15, 1989",34,Slovakia,"Jul 1, 2018","Jun 30, 2025",Goalkeeper,right,SPOCS Global Sports,2500000.0,n-3503
p-85864,Loris Karius,c-762,"Jun 22, 1993",29,191,"Sep 12, 2022","Jun 30, 2023",Goalkeeper,right,ROGON,1500000.0,n-3817
p-142389,Mark Gillespie,c-762,"Mar 27, 1992",31,191,"Jul 3, 2020","Jun 30, 2023",Goalkeeper,right,SMI Sports ...,300000.0,n-3817
p-361093,Sven Botman,c-762,"Jan 12, 2000",23,Netherlands,"Jul 1, 2022","Jun 30, 2027",Defender - Centre-Back,left,Muy Manero,45000000.0,n-11944
p-134270,Dan Burn,c-762,"May 9, 1992",31,201,"Jun 30, 2024",,Defender - Centre-Back,left,Newcastle United,12000000.0,n-11944
p-135343,Fabian Schar,c-762,"Dec 20, 1991",31,186,"Jul 26, 2018","Jun 30, 2024",Defender - Centre-Back,right,Sports360 GmbH,10000000.0,n-3384
p-183318,Jamaal Lascelles,c-762,"Nov 11, 1993",29,England,"Aug 9, 2014","Jun 30, 2024",Defender - Centre-Back,right,Unique Sports Group,7000000.0,n-9565
p-250478,Matt Targett,c-762,"Sep 18, 1995",27,183,"Jul 1, 2022","Jun 30, 2026",Defender - Left-Back,left,Straight Ace Sports,15000000.0,n-9565
p-346018,Jamal Lewis,c-762,"Jan 25, 1998",25,178,"Sep 8, 2020","Jun 30, 2025",Defender - Left-Back,left,PLG,8000000.0,n-5674
p-170321,Paul Dummett,c-762,"Sep 26, 1991",31,Wales,"Jul 1, 2012","Jun 30, 2023",Defender - Left-Back,left,Unique Sports Group,1200000.0,n-3864
p-95810,Kieran Trippier,c-762,"Sep 19, 1990",32,173,"Jan 7, 2022","Jun 30, 2025",Defender - Right-Back,right,CAA Base Ltd,13000000.0,n-3299
p-184528,Emil Krafth,c-762,"Aug 2, 1994",28,184,"Aug 8, 2019","Jun 30, 2024",Defender - Right-Back,right,Global Soccer ...,4000000.0,n-3557
p-162029,Javier Manquillo,c-762,"May 5, 1994",29,178,"Jul 21, 2017","Jun 30, 2024",Defender - Right-Back,right,CAA Stellar,3000000.0,n-9567
p-559130,Harrison Ashby,c-762,"Nov 14, 2001",21,179,"Jan 31, 2023",-,Defender - Right-Back,right,Wasserman,1000000.0,n-16868
p-520624,Bruno Guimaraes,c-762,"Nov 16, 1997",25,182,"Jan 30, 2022","Jun 30, 2026",midfield - Defensive Midfield,right,Bertolucci Sports,60000000.0,n-3439
p-340329,Joe Willock,c-762,"Aug 20, 1999",23,186,"Jun 30, 2027",adidas,midfield - Central Midfield,right,Newcastle United,30000000.0,n-9565
p-346707,Sean Longstaff,c-762,"Oct 30, 1997",25,187,"Jan 1, 2019","Jun 30, 2025",midfield - Central Midfield,right,Gol International,22000000.0,n-9565
p-484387,Matty Longstaff,c-762,"Mar 21, 2000",23,171,"Jul 1, 2019","Jun 30, 2023",midfield - Central Midfield,right,CAA Base Ltd,1500000.0,n-22907
p-92469,Matt Ritchie,c-762,"Sep 10, 1989",33,173,"Jun 30, 2023","Mar 6, 2020",midfield - Right Midfield,left,Newcastle United,1800000.0,n-3380
p-333241,Joelinton,c-762,"Aug 14, 1996",26,186,"Jul 23, 2019","Jun 30, 2025",midfield - Attacking Midfield,right,ROGON,38000000.0,n-23130
p-567576,Elliot Anderson,c-762,"Nov 6, 2002",20,Scotland,"Jul 1, 2022","Jun 30, 2026",midfield - Attacking Midfield,right,CAA Stellar,3500000.0,n-16868
p-503733,Anthony Gordon,c-762,"Feb 24, 2001",22,182,"Jan 29, 2023",-,Attack - Left Winger,right,Unique Sports Group,40000000.0,n-9565
p-272642,Allan Saint Maximin,c-762,"Mar 12, 1997",26,173,"Jun 30, 2026","Oct 14, 2020",Attack - Left Winger,right,Newcastle United,35000000.0,n-9323
p-146795,Ryan Fraser,c-762,"Feb 24, 1994",29,Scotland,"Sep 7, 2020","Jun 30, 2025",Attack - Left Winger,right,Wasserman,8000000.0,n-3380
p-272999,Miguel Almiron,c-762,"Feb 10, 1994",29,174,"Jan 31, 2019","Jun 30, 2026",Attack - Right Winger,left,Osvaldo Daniel Campo,35000000.0,n-3581
p-199527,Jacob Murphy,c-762,"Feb 24, 1995",28,173,"Jul 19, 2017","Jun 30, 2027",Attack - Right Winger,right,New Era Global ...,10000000.0,n-9565
p-349066,Alexander Isak,c-762,"Sep 21, 1999",23,Sweden,"Aug 26, 2022","Jun 30, 2028",Attack - Centre-Forward,right,Universal Twenty Two,50000000.0,n-3557
p-123682,Callum Wilson,c-762,"Feb 27, 1992",31,180,"Sep 7, 2020","Jun 30, 2024",Attack - Centre-Forward,right,Unique Sports Group,18000000.0,n-3299
p-120629,Alphonse Areola,c-379,"Feb 27, 1993",30,195,"Jul 1, 2022","Jun 30, 2027",Goalkeeper,right,Rafaela Pimenta,8000000.0,n-3377
p-29692,Lukasz Fabianski,c-379,"Apr 18, 1985",38,190,"Jul 1, 2018","Jun 30, 2023",Goalkeeper,right,ROOF,1000000.0,n-3442
p-361914,Nayef Aguerd,c-379,"Mar 30, 1996",27,190,"Jul 1, 2022","Jun 30, 2027",Defender - Centre-Back,left,Trivela SM,32000000.0,n-3575
p-157509,Kurt Zouma,c-379,"Oct 27, 1994",28,190,"Jun 30, 2025",,Defender - Centre-Back,right,West Ham United,28000000.0,n-3377
p-228948,Thilo Kehrer,c-379,"Sep 21, 1996",26,186,"Aug 17, 2022","Jun 30, 2026",Defender - Centre-Back,right,Dirk Hebel,18000000.0,n-3262
p-48002,Angelo Ogbonna,c-379,"May 23, 1988",35,191,"Jul 10, 2015","Jun 30, 2023",Defender - Centre-Back,left,Branchini Associati ...,1000000.0,n-3376
p-181778,Emerson,c-379,"Aug 3, 1994",28,176,"Aug 23, 2022","Jun 30, 2026",Defender - Left-Back,left,PS Sports,12000000.0,n-3376
p-92571,Aaron Cresswell,c-379,"Dec 15, 1989",33,170,"Jul 3, 2014","Jun 30, 2023",Defender - Left-Back,left,Unique Sports Group,2500000.0,n-3299
p-468002,Ben Johnson,c-379,"Jan 24, 2000",23,184,"Jul 1, 2020","Jun 30, 2024",Defender - Right-Back,right,CAA Base Ltd,12000000.0,n-9565
p-157672,Vladimir Coufal,c-379,"Aug 22, 1992",30,179,"Oct 2, 2020","Jun 30, 2023",Defender - Right-Back,right,K2K Sports ...,9000000.0,n-3445
p-357662,Declan Rice,c-379,"Jan 14, 1999",24,England,"Jul 1, 2017","Jun 30, 2024",midfield - Defensive Midfield,right,Relatives,80000000.0,n-3299
p-283628,Tomas Soucek,c-379,"Feb 27, 1995",28,192,"Jul 27, 2020","Jun 30, 2024",midfield - Defensive Midfield,right,Int. Sport ...,35000000.0,n-3445
p-506189,Flynn Downes,c-379,"Jan 20, 1999",24,England,"Jul 7, 2022","Jun 30, 2027",midfield - Central Midfield,right,Wasserman,8000000.0,n-22907
p-444523,Lucas Paqueta,c-379,"Aug 27, 1997",25,180,"Aug 29, 2022","Jun 30, 2027",midfield - Attacking Midfield,left,Brazil Soccer,45000000.0,n-3439
p-357885,Pablo Fornals,c-379,"Feb 22, 1996",27,178,"Jul 1, 2019","Jun 30, 2024",midfield - Attacking Midfield,right,Toldra Consulting ...,25000000.0,n-3375
p-135853,Manuel Lanzini,c-379,"Feb 15, 1993",30,Argentina,"Jul 1, 2016","Jun 30, 2023",midfield - Attacking Midfield,right,Hernan Berman,8000000.0,n-3437
p-290532,Said Benrahma,c-379,"Aug 10, 1995",27,172,"Jan 29, 2021","Jun 30, 2026",Attack - Left Winger,right,KDS FM,22000000.0,n-3614
p-234781,Maxwel Cornet,c-379,"Sep 27, 1996",26,179,"Aug 5, 2022","Jun 30, 2027",Attack - Left Winger,left,Unique Sports Group,15000000.0,n-3591
p-314875,Jarrod Bowen,c-379,"Dec 20, 1996",26,England,"Jan 31, 2020","Jun 30, 2025",Attack - Right Winger,left,PLG,38000000.0,n-3299
p-315867,Gianluca Scamacca,c-379,"Jan 1, 1999",24,Italy,"Jul 26, 2022","Jun 30, 2027",Attack - Centre-Forward,right,CAA Stellar,27000000.0,n-3376
p-134294,Danny Ings,c-379,"Jul 23, 1992",30,177,"Jun 30, 2025",Nike,Attack - Centre-Forward,right,West Ham United,16000000.0,n-3299
p-108390,Thibaut Courtois,c-418,"May 11, 1992",31,200,"Aug 9, 2018","Jun 30, 2026",Goalkeeper,left,Christophe Henrotay,60000000.0,n-3382
p-404839,Andriy Lunin,c-418,"Feb 11, 1999",24,191,"Jul 1, 2018","Jun 30, 2024",Goalkeeper,right,Relatives,5000000.0,n-3699
p-401530,Eder Militao,c-418,"Jan 18, 1998",25,186,"Jul 1, 2019","Jun 30, 2025",Defender - Centre-Back,right,UJ Football Talent,70000000.0,n-3439
p-59016,David Alaba,c-418,"Jun 24, 1992",30,180,"Jul 1, 2021","Jun 30, 2026",Defender - Centre-Back,left,Relatives,50000000.0,n-3383
p-86202,Antonio Rudiger,c-418,"Mar 3, 1993",30,Germany,"Jul 1, 2022","Jun 30, 2026",Defender - Centre-Back,right,FSB – ...,40000000.0,n-3262
p-58884,Nacho Fernandez,c-418,"Jan 18, 1990",33,180,"Sep 1, 2012","Jun 30, 2023",Defender - Centre-Back,right,Niagara Sports ...,6000000.0,n-3375
p-251896,Jesus Vallejo,c-418,"Jan 5, 1997",26,184,"Jun 30, 2025",Nike,Defender - Centre-Back,right,Real Madrid,2000000.0,n-3375
p-291417,Ferland Mendy,c-418,"Jun 8, 1995",27,180,"Jul 1, 2019","Jun 30, 2025",Defender - Left-Back,left,FS Management,35000000.0,n-3377
p-138927,Daniel Carvajal,c-418,"Jan 11, 1992",31,173,"Jul 1, 2013","Jun 30, 2025",Defender - Right-Back,right,Ginés Carvajal,15000000.0,n-3375
p-221316,Lucas Vazquez,c-418,"Jul 1, 1991",31,173,"Jul 2, 2015","Jun 30, 2024",Defender - Right-Back,right,AC Talent,9000000.0,n-3375
p-280730,Alvaro Odriozola,c-418,"Dec 14, 1995",27,176,"Jul 5, 2018","Jun 30, 2024",Defender - Right-Back,right,Best of You,5000000.0,n-3375
p-413112,Aurelien Tchouameni,c-418,"Jan 27, 2000",23,188,"Jul 1, 2022","Jun 30, 2028",midfield - Defensive Midfield,right,ESN,90000000.0,n-3377
p-369081,Federico Valverde,c-418,"Jul 22, 1998",24,182,"Jul 1, 2018","Jun 30, 2027",midfield - Central Midfield,right,Wasserman,100000000.0,n-3449
p-640428,Eduardo Camavinga,c-418,"Nov 10, 2002",20,182,"Aug 31, 2021","Jun 30, 2027",midfield - Central Midfield,left,CAA Stellar,60000000.0,n-3377
p-31909,Toni Kroos,c-418,"Jan 4, 1990",33,Germany,"Jul 17, 2014","Jun 30, 2023",midfield - Central Midfield,right,Sports360 GmbH,18000000.0,n-3262
p-319745,Dani Ceballos,c-418,"Aug 7, 1996",26,179,"Jul 14, 2017","Jun 30, 2023",midfield - Central Midfield,right,Relatives,12000000.0,n-3375
p-27992,Luka Modric,c-418,"Sep 9, 1985",37,172,"Aug 27, 2012","Jun 30, 2023",midfield - Central Midfield,right,Universal Twenty Two,10000000.0,n-3556
p-371998,Vinicius Junior,c-418,"Jul 12, 2000",22,176,"Jul 12, 2018","Jun 30, 2024",Attack - Left Winger,right,TFM Agency,120000000.0,n-3439
p-50202,Eden Hazard,c-418,"Jan 7, 1991",32,175,"Jul 1, 2019","Jun 30, 2024",Attack - Left Winger,right,Relatives,5000000.0,n-3382
p-412363,Rodrygo,c-418,"Jan 9, 2001",22,174,"Jul 1, 2019","Jun 30, 2025",Attack - Right Winger,right,Un1que Football,80000000.0,n-3439
p-296622,Marco Asensio,c-418,"Jan 21, 1996",27,182,"Jul 1, 2015","Jun 30, 2023",Attack - Right Winger,left,Gestifute,25000000.0,n-3375
p-18922,Karim Benzema,c-418,"Dec 19, 1987",35,185,"Jun 30, 2023","Aug 20, 2021",Attack - Centre-Forward,right,Real Madrid,35000000.0,n-3377
p-948275,Alvaro Rodriguez,c-6767,"Jul 14, 2004",18,193,"Jul 1, 2021","Jun 30, 2027",Attack - Centre-Forward,left,Footfeel ISM,6000000.0,n-22989
p-225020,Mariano Diaz,c-418,"Aug 1, 1993",29,180,"Aug 29, 2018","Jun 30, 2023",Attack - Centre-Forward,right,YOU FIRST,2500000.0,n-15232
p-74857,Marc Andre Ter Stegen,c-131,"Apr 30, 1992",31,187,"Jul 1, 2014","Jun 30, 2025",Goalkeeper,right,ROOF,40000000.0,n-3262
p-283170,Inaki Pena,c-131,"Mar 2, 1999",24,184,"Jan 30, 2022","Jun 30, 2026",Goalkeeper,right,INTEGRAL ADVISING ...,4000000.0,n-3375
p-466783,Arnau Tenas,c-2464,"May 30, 2001",21,185,"Jul 1, 2020","Jun 30, 2023",Goalkeeper,right,"Puyol, De la Peña ...",2000000.0,n-9567
p-480267,Ronald Araujo,c-131,"Mar 7, 1999",24,188,"Oct 5, 2020","Jun 30, 2026",Defender - Centre-Back,right,Excellence Sport,70000000.0,n-3449
p-411975,Jules Kounde,c-131,"Nov 12, 1998",24,180,"Jul 28, 2022","Jun 30, 2027",Defender - Centre-Back,right,ESN,60000000.0,n-3377
p-196948,Andreas Christensen,c-131,"Apr 10, 1996",27,187,"Jul 4, 2022","Jun 30, 2026",Defender - Centre-Back,right,KIN Partners,30000000.0,n-3436
p-466794,Eric Garcia,c-131,"Jan 9, 2001",22,182,"Jul 1, 2021","Jun 30, 2026",Defender - Centre-Back,right,"Puyol, De la Peña ...",12000000.0,n-3375
p-636688,Alejandro Balde,c-131,"Oct 18, 2003",19,175,"Jul 1, 2022","Jun 30, 2024",Defender - Left-Back,left,Gestifute,30000000.0,n-3375
p-112515,Marcos Alonso,c-131,"Dec 28, 1990",32,188,"Sep 1, 2022","Jun 30, 2024",Defender - Left-Back,left,LIAN Sports Group,7000000.0,n-3375
p-69751,Jordi Alba,c-131,"Mar 21, 1989",34,170,"Jul 1, 2012","Jun 30, 2024",Defender - Left-Back,left,InterStarDeporte,5000000.0,n-3375
p-85370,Sergi Roberto,c-131,"Feb 7, 1992",31,178,"Jul 1, 2013","Jun 30, 2024",Defender - Right-Back,right,TACTIC GRUP - ...,6000000.0,n-3375
p-65230,Sergio Busquets,c-131,"Jul 16, 1988",34,189,"Jul 1, 2008","Jun 30, 2023",midfield - Defensive Midfield,right,TACTIC GRUP - ...,5000000.0,n-3375
p-240414,Alex Meret,c-131,"Mar 22, 1997",26,Italy,"Jul 1, 2019","Jun 30, 2024",Goalkeeper,left,P&P Sport ...,18000000.0,n-3376
p-244192,Pierluigi Gollini,c-131,"Mar 18, 1995",28,Italy,"Jan 25, 2023","Jun 30, 2023",Goalkeeper,right,CAA Base Ltd,5000000.0,n-3376
p-555557,Hubert Idasiak,c-6195,"Feb 3, 2002",21,188,"Jul 1, 2022","Jun 30, 2024",Goalkeeper,right,Group Athletic ...,150000.0,n-16298
p-417414,Davide Marfella,c-6195,"Sep 15, 1999",23,Italy,"Jun 30, 2023",club option 2 years,Goalkeeper,right,SSC Napoli,50000.0,n-16298
p-503482,Min Jae Kim,c-6195,"Nov 15, 1996",26,190,"Jul 27, 2022","Jun 30, 2025",Defender - Centre-Back,right,RX BROTHERS,50000000.0,n-3589
p-257732,Amir Rrahmani,c-6195,"Feb 24, 1994",29,Kosovo,"Jan 20, 2020","Jun 30, 2024",Defender - Centre-Back,both,Soccer11,25000000.0,n-53982
p-367284,Leo Ostigard,c-6195,"Nov 28, 1999",23,182,"Jul 18, 2022",-,Defender - Centre-Back,right,Solbakken / Player ...,7000000.0,n-3440
p-121985,Juan Jesus,c-6195,"Jun 10, 1991",31,185,"Aug 18, 2021","Jun 30, 2025",Defender - Centre-Back,left,Roberto Calenda,4000000.0,n-3439
p-376514,Mathias Olivera,c-6195,"Oct 31, 1997",25,185,"Jul 1, 2022","Jun 30, 2027",Defender - Left-Back,left,GBG Global Business ...,18000000.0,n-3449
p-87884,Mario Rui,c-6195,"May 27, 1991",31,168,"Jan 3, 2018","Jun 30, 2025",Defender - Left-Back,left,M.A.R.A.T. Football ...,8000000.0,n-3300
p-169880,Giovanni Di Lorenzo,c-6195,"Aug 4, 1993",29,Italy,"Jul 1, 2019","Jun 30, 2026",Defender - Right-Back,right,M.A.R.A.T. Football ...,25000000.0,n-3376
p-144143,Bartosz Bereszynski,c-6195,"Jul 12, 1992",30,183,"Jan 7, 2023","Jun 30, 2023",Defender - Right-Back,right,Fabryka Futbolu,2000000.0,n-3442
p-192735,Stanislav Lobotka,c-6195,"Nov 25, 1994",28,Slovakia,"Jan 15, 2020","Jun 30, 2027",midfield - Defensive Midfield,both,FairSport,38000000.0,n-3503
p-82070,Diego Demme,c-6195,"Nov 21, 1991",31,Germany,"Jun 30, 2024",Puma,midfield - Defensive Midfield,right,SSC Napoli,4000000.0,n-3262
p-181136,Piotr Zielinski,c-6195,"May 20, 1994",29,180,"Aug 4, 2016","Jun 30, 2024",midfield - Central Midfield,both,BMG-SPORT,40000000.0,n-3442
p-354361,Frank Anguissa,c-6195,"Nov 16, 1995",27,184,"Jul 1, 2022","Jun 30, 2025",midfield - Central Midfield,right,Maxime Nana,40000000.0,n-3434
p-400489,Eljif Elmas,c-6195,"Sep 24, 1999",23,182,"Jul 24, 2019","Jun 30, 2025",midfield - Central Midfield,right,Relatives,26000000.0,n-5148
p-450936,Tanguy Ndombele,c-6195,"Dec 28, 1996",26,181,"Jun 30, 2023",Option to buy,midfield - Central Midfield,right,SSC Napoli,25000000.0,n-3377
p-612065,Karim Zedadka,c-6195,"Jun 9, 2000",22,184,"Sep 1, 2020","Jun 30, 2023",midfield - Left Midfield,right,P&P Sport ...,300000.0,n-3377
p-358008,Gianluca Gaetano,c-6195,"May 5, 2000",23,Italy,"Jul 1, 2019","Jun 30, 2025",midfield - Attacking Midfield,right,P&P Sport ...,4500000.0,n-11947
p-502670,Khvicha Kvaratskhelia,c-6195,"Feb 12, 2001",22,183,"Jun 30, 2027",Nike,Attack - Left Winger,both,SSC Napoli,85000000.0,n-3669
p-433584,Alessio Zerbin,c-6195,"Mar 3, 1999",24,Italy,"Jun 30, 2027","Oct 5, 2022",Attack - Left Winger,right,SSC Napoli,4000000.0,n-3376
p-316889,Hirving Lozano,c-6195,"Jul 30, 1995",27,175,"Aug 23, 2019","Jun 30, 2024",Attack - Right Winger,right,Unique Sports Group,28000000.0,n-6303
p-165895,Matteo Politano,c-6195,"Aug 3, 1993",29,Italy,"Jul 1, 2021","Jun 30, 2025",Attack - Right Winger,left,M.A.R.A.T. Football ...,20000000.0,n-3376
p-405885,Giacomo Raspadori,c-6195,"Feb 18, 2000",23,Italy,"Aug 20, 2022","Jun 30, 2027",Attack - Second Striker,both,TMP SOCCER srl,35000000.0,n-3376
p-401923,Victor Osimhen,c-6195,"Dec 29, 1998",24,186,"Sep 1, 2020","Jun 30, 2025",Attack - Centre-Forward,right,Roberto Calenda,100000000.0,n-3444
p-282388,Giovanni Simeone,c-6195,"Jul 5, 1995",27,180,"Jun 30, 2023",Obligation to buy with conditions,Attack - Centre-Forward,right,SSC Napoli,17000000.0,n-3437
p-182906,Mike Maignan,c-5,"Jul 3, 1995",27,191,"Jul 1, 2021","Jun 30, 2026",Goalkeeper,right,ESN,35000000.0,n-3377
p-55282,Ciprian Tatarusanu,c-5,"Feb 9, 1986",37,198,"Sep 11, 2020","Jun 30, 2023",Goalkeeper,right,Pietro Chiodi ...,600000.0,n-3447
p-495722,Devis Vasquez,c-5,"May 12, 1998",25,195,"Jan 3, 2023","Jun 30, 2026",Goalkeeper,right,VIDA 11,350000.0,n-3816
p-22141,Antonio Mirante,c-5,"Jul 8, 1983",39,Italy,"Oct 13, 2021","Jun 30, 2023",Goalkeeper,right,GG11,300000.0,n-3376
p-303254,Fikayo Tomori,c-5,"Dec 19, 1997",25,185,"Jul 1, 2021","Jun 30, 2027",Defender - Centre-Back,right,SPORT INVEST,45000000.0,n-3299
p-585949,Pierre Kalulu,c-5,"Jun 5, 2000",22,182,"Sep 1, 2020","Jun 30, 2027",Defender - Centre-Back,right,CAA Stellar,35000000.0,n-9323
p-521964,Malick Thiaw,c-5,"Aug 8, 2001",21,194,"Aug 29, 2022","Jun 30, 2027",Defender - Centre-Back,right,Unique Sports Group,15000000.0,n-3262
p-323167,Matteo Gabbia,c-5,"Oct 21, 1999",23,Italy,"Jul 1, 2017","Jun 30, 2026",Defender - Centre-Back,right,TMP SOCCER srl,7000000.0,n-11947
p-48859,Simon Kjaer,c-5,"Mar 26, 1989",34,191,"Sep 1, 2020","Jun 30, 2024",Defender - Centre-Back,right,Beckster Int.,5000000.0,n-3436
p-339808,Theo Hernandez,c-5,"Oct 6, 1997",25,184,"Jul 6, 2019","Jun 30, 2026",Defender - Left-Back,left,Manuel García ...,60000000.0,n-3377
p-296422,Fode Ballo Toure,c-5,"Jan 3, 1997",26,182,"Jul 18, 2021","Jun 30, 2025",Defender - Left-Back,left,BS Group - BS Law,3500000.0,n-3499
p-262523,Davide Calabria,c-5,"Dec 6, 1996",26,Italy,"Jul 1, 2015","Jun 30, 2025",Defender - Right-Back,right,YOU FIRST,20000000.0,n-3376
p-361104,Sergino Dest,c-5,"Nov 3, 2000",22,171,"Sep 1, 2022","Jun 30, 2023",Defender - Right-Back,right,CAA Stellar,12000000.0,n-3505
p-130365,Alessandro Florenzi,c-5,"Mar 11, 1991",32,Italy,"Jul 1, 2022","Jun 30, 2025",Defender - Right-Back,right,World Soccer Agency,2500000.0,n-3376
p-397033,Sandro Tonali,c-5,"May 8, 2000",23,Italy,"Jul 8, 2021","Jun 30, 2027",midfield - Defensive Midfield,right,Gr Sports,50000000.0,n-3376
p-351816,Ismael Bennacer,c-5,"Dec 1, 1997",25,175,"Aug 4, 2019","Jun 30, 2027",midfield - Defensive Midfield,left,Team Raiola,40000000.0,n-3614
p-182618,Tiemoue Bakayoko,c-5,"Aug 17, 1994",28,France,"Aug 30, 2021","Jun 30, 2023",midfield - Defensive Midfield,right,Niagara Sports ...,2500000.0,n-3377
p-392538,Tommaso Pobega,c-5,"Jul 15, 1999",23,Italy,"Jul 1, 2018","Jun 30, 2027",midfield - Central Midfield,both,Patrick Bastianelli,15000000.0,n-3376
p-259953,Rade Krunic,c-5,"Oct 7, 1993",29,184,"Jul 8, 2019","Jun 30, 2025",midfield - Central Midfield,right,Unnak Sports,9000000.0,n-3446
p-503881,Aster Vranckx,c-5,"Oct 4, 2002",20,183,"Sep 1, 2022","Jun 30, 2023",midfield - Central Midfield,right,DW Sports Management,8500000.0,n-9315
p-435772,Charles De Ketelaere,c-5,"Mar 10, 2001",22,Belgium,"Aug 2, 2022","Jun 30, 2027",midfield - Attacking Midfield,left,A-GROUP,27000000.0,n-3382
p-314678,Brahim Diaz,c-5,"Aug 3, 1999",23,171,"Jul 19, 2021","Jun 30, 2023",midfield - Attacking Midfield,both,Sports&Life,20000000.0,n-3375
p-395236,Yacine Adli,c-5,"Jul 29, 2000",22,186,"Jun 30, 2026",,midfield - Attacking Midfield,right,AC Milan,9000000.0,n-23658
p-357164,Rafael Leao,c-5,"Jun 10, 1999",23,188,"Aug 1, 2019","Jun 30, 2024",Attack - Left Winger,right,not clarified,80000000.0,n-3300
p-187587,Ante Rebic,c-5,"Sep 21, 1993",29,185,"Sep 12, 2020","Jun 30, 2025",Attack - Left Winger,right,LIAN Sports Group,10000000.0,n-3556
p-381950,Alexis Saelemaekers,c-5,"Jun 27, 1999",23,180,"Sep 1, 2020","Jun 30, 2026",Attack - Right Winger,right,Relatives,15000000.0,n-3382
p-449151,Junior Messias,c-5,"May 13, 1991",32,174,"Jul 7, 2022","Jun 30, 2024",Attack - Right Winger,left,GG11,6000000.0,n-3382
p-148368,Divock Origi,c-5,"Apr 18, 1995",28,189,"Jul 5, 2022","Jun 30, 2026",Attack - Centre-Forward,right,DLF,8000000.0,n-3382
p-82442,Olivier Giroud,c-5,"Sep 30, 1986",36,192,"Jul 17, 2021","Jun 30, 2024",Attack - Centre-Forward,left,One Team Football,4000000.0,n-3377
p-3455,Zlatan Ibrahimovi%C4%87,c-5,"Oct 3, 1981",41,Sweden,"Jan 2, 2020","Jun 30, 2023",Attack - Centre-Forward,right,Team Raiola,2000000.0,n-3557
p-234509,Andre Onana,c-5,"Apr 2, 1996",27,Cameroon,"Jul 1, 2022","Jun 30, 2027",Goalkeeper,right,Goal Management,20000000.0,n-3434
p-28021,Samir Handanovic,c-46,"Jul 14, 1984",38,193,"Jul 9, 2012","Jun 30, 2023",Goalkeeper,right,LIAN Sports Group,1000000.0,n-3588
p-16633,Alex Cordaz,c-46,"Jan 1, 1983",40,Italy,"Jul 1, 2021","Jun 30, 2023",Goalkeeper,right,QUAN SPORTS ...,300000.0,n-3588
p-204069,Milan Skriniar,c-46,"Feb 11, 1995",28,188,"Jul 7, 2017","Jun 30, 2023",Defender - Centre-Back,right,Relatives,60000000.0,n-3503
p-315853,Alessandro Bastoni,c-46,"Apr 13, 1999",24,Italy,"Aug 30, 2017","Jun 30, 2024",Defender - Centre-Back,left,TMP SOCCER srl,55000000.0,n-3376
p-111196,Stefan De Vrij,c-46,"Feb 5, 1992",31,Netherlands,"Jul 1, 2018","Jun 30, 2023",Defender - Centre-Back,right,P&P Sport ...,10000000.0,n-3379
p-131075,Francesco Acerbi,c-46,"Feb 10, 1988",35,Italy,"Sep 1, 2022","Jun 30, 2023",Defender - Centre-Back,left,P&P Sport ...,4000000.0,n-3376
p-55769,Danilo Dambrosio,c-46,"Sep 9, 1988",34,Italy,"Jan 30, 2014","Jun 30, 2023",Defender - Centre-Back,right,G.E.V. ...,2000000.0,n-3376
p-616162,Alessandro Fontanarosa,c-46,"Feb 7, 2003",20,Italy,-,Inter Milan Primavera (#3),Defender - Centre-Back,left,Inter Milan,300000.0,n-21100
p-198116,Federico Dimarco,c-46,"Nov 10, 1997",25,Italy,"Jun 30, 2026","Dec 23, 2021",Defender - Left-Back,left,Inter Milan,25000000.0,n-3376
p-312862,Dalbert,c-46,"Sep 8, 1993",29,181,"Aug 9, 2017","Jun 30, 2023",Defender - Left-Back,left,no agent,2000000.0,n-3376
p-357992,Raoul Bellanova,c-46,"May 17, 2000",23,Italy,"Jul 6, 2022","Jun 30, 2023",Defender - Right-Back,right,CAA Base Ltd,5000000.0,n-11947
