id,name,birth_date,age,height,current_club_id,club_joined,contract_expires,birth_place,citizenship,position,national_id,current_value,agent,foot,shirt_number
p-428016,Brandon Austin,1999-01-08 00:00:00,24.0,188.0,c-148,2021-08-01 00:00:00,2024-06-30 00:00:00,,,Goalkeeper,n-9565,300000.0,Unique Sports Group,right,
p-355915,Cristian Romero,1998-04-27 00:00:00,25.0,185.0,c-148,2022-08-30 00:00:00,2027-06-30 00:00:00,,,Defender - Centre-Back,n-3437,60000000.0,Ciro Palermo,right,
p-175722,Eric Dier,1994-01-15 00:00:00,29.0,188.0,c-148,2024-06-30 00:00:00,2020-07-21 00:00:00,,,Defender - Centre-Back,n-3299,25000000.0,Tottenham Hotspur,right,
p-341429,Davinson Sanchez,1996-06-12 00:00:00,26.0,187.0,c-148,2017-08-23 00:00:00,2024-06-30 00:00:00,,,Defender - Centre-Back,n-3816,20000000.0,Villarreal & Schena,right,
p-182904,Clement Lenglet,1995-06-17 00:00:00,27.0,186.0,c-148,2022-07-08 00:00:00,2023-06-30 00:00:00,,,Defender - Centre-Back,n-3377,12000000.0,Wasserman,left,
p-346478,Japhet Tanganga,1999-03-31 00:00:00,24.0,184.0,c-148,2020-01-01 00:00:00,2025-06-30 00:00:00,,,Defender - Centre-Back,n-9565,9000000.0,RDF Football,right,
p-192765,Ben Davies,1993-04-24 00:00:00,30.0,181.0,c-148,2014-07-23 00:00:00,2025-06-30 00:00:00,,,Defender - Left-Back,n-3864,20000000.0,CAA Stellar,left,
p-553875,Pedro Porro,1999-09-13 00:00:00,23.0,173.0,c-148,2023-01-31 00:00:00,2023-06-30 00:00:00,,,Defender - Right-Back,n-3375,35000000.0,CAA Base Ltd,right,
p-476344,Emerson Royal,1999-01-14 00:00:00,24.0,183.0,c-148,2026-06-30 00:00:00,,,,Defender - Right-Back,n-3439,25000000.0,Tottenham Hotspur,right,
p-406638,Oliver Skipp,2000-09-16 00:00:00,22.0,175.0,c-148,2018-07-01 00:00:00,2027-06-30 00:00:00,,,midfield - Defensive Midfield,n-9565,15000000.0,ARETأ‰,right,
p-167799,Pierre Emile Hojbjerg,1995-08-05 00:00:00,27.0,185.0,c-148,2020-08-11 00:00:00,2025-06-30 00:00:00,,,midfield - Central Midfield,n-3436,45000000.0,Gol International,right,
p-354362,Rodrigo Bentancur,1997-06-25 00:00:00,25.0,187.0,c-148,2022-01-31 00:00:00,2026-06-30 00:00:00,,,midfield - Central Midfield,n-3449,40000000.0,Back Sports S.A.,right,
p-410425,Yves Bissouma,1996-08-30 00:00:00,26.0,,c-148,2022-07-01 00:00:00,2026-06-30 00:00:00,,,midfield - Central Midfield,n-3674,25000000.0,AMS CONSULTING,right,
p-568693,Pape Matar Sarr,2002-09-14 00:00:00,20.0,,c-148,2026-06-30 00:00:00,,,,midfield - Central Midfield,n-3499,15000000.0,Tottenham Hotspur,right,
p-392775,Ryan Sessegnon,2000-05-18 00:00:00,23.0,178.0,c-148,2019-08-08 00:00:00,2025-06-30 00:00:00,,,midfield - Left Midfield,n-9565,22000000.0,Unique Sports Group,left,
p-42460,Ivan Perisic,1989-02-02 00:00:00,34.0,186.0,c-148,2024-06-30 00:00:00,,,,midfield - Left Midfield,n-3556,10000000.0,Tottenham Hotspur,both,
p-91845,Heung Min Son,1992-07-08 00:00:00,30.0,184.0,c-148,2015-08-28 00:00:00,2025-06-30 00:00:00,,,Attack - Left Winger,n-3589,60000000.0,CAA Base Ltd,both,
p-355861,Arnaut Danjuma,1997-01-31 00:00:00,26.0,178.0,c-148,2023-01-25 00:00:00,2023-06-30 00:00:00,,,Attack - Left Winger,n-3379,27000000.0,Panthera Sports,right,
p-431755,Dejan Kulusevski,2000-04-25 00:00:00,23.0,186.0,c-148,2022-01-31 00:00:00,2023-06-30 00:00:00,,,Attack - Right Winger,n-3557,55000000.0,World Soccer Agency,left,
p-77100,Lucas Moura,1992-08-13 00:00:00,30.0,172.0,c-148,2018-01-31 00:00:00,2023-06-30 00:00:00,,,Attack - Right Winger,n-3439,9000000.0,4ComM,right,
p-132098,Harry Kane,1993-07-28 00:00:00,29.0,188.0,c-148,2011-01-01 00:00:00,2024-06-30 00:00:00,,,Attack - Centre-Forward,n-3299,90000000.0,CK66,right,
p-378710,Richarlison,1997-05-10 00:00:00,26.0,184.0,c-148,2022-07-01 00:00:00,2027-06-30 00:00:00,,,Attack - Centre-Forward,n-3439,55000000.0,CAA Base Ltd,right,
p-192080,Nick Pope,1992-04-19 00:00:00,31.0,198.0,c-762,2022-07-01 00:00:00,2026-06-30 00:00:00,,,Goalkeeper,n-3299,18000000.0,CAA Stellar,right,
p-74960,Martin Dubravka,1989-01-15 00:00:00,34.0,,c-762,2018-07-01 00:00:00,2025-06-30 00:00:00,,,Goalkeeper,n-3503,2500000.0,SPOCS Global Sports,right,
p-85864,Loris Karius,1993-06-22 00:00:00,29.0,191.0,c-762,2022-09-12 00:00:00,2023-06-30 00:00:00,,,Goalkeeper,n-3817,1500000.0,ROGON,right,
p-142389,Mark Gillespie,1992-03-27 00:00:00,31.0,191.0,c-762,2020-07-03 00:00:00,2023-06-30 00:00:00,,,Goalkeeper,n-3817,300000.0,SMI Sports ...,right,
p-361093,Sven Botman,2000-01-12 00:00:00,23.0,,c-762,2022-07-01 00:00:00,2027-06-30 00:00:00,,,Defender - Centre-Back,n-11944,45000000.0,Muy Manero,left,
p-134270,Dan Burn,1992-05-09 00:00:00,31.0,201.0,c-762,2024-06-30 00:00:00,,,,Defender - Centre-Back,n-11944,12000000.0,Newcastle United,left,
p-135343,Fabian Schar,1991-12-20 00:00:00,31.0,186.0,c-762,2018-07-26 00:00:00,2024-06-30 00:00:00,,,Defender - Centre-Back,n-3384,10000000.0,Sports360 GmbH,right,
p-183318,Jamaal Lascelles,1993-11-11 00:00:00,29.0,,c-762,2014-08-09 00:00:00,2024-06-30 00:00:00,,,Defender - Centre-Back,n-9565,7000000.0,Unique Sports Group,right,
p-250478,Matt Targett,1995-09-18 00:00:00,27.0,183.0,c-762,2022-07-01 00:00:00,2026-06-30 00:00:00,,,Defender - Left-Back,n-9565,15000000.0,Straight Ace Sports,left,
p-346018,Jamal Lewis,1998-01-25 00:00:00,25.0,178.0,c-762,2020-09-08 00:00:00,2025-06-30 00:00:00,,,Defender - Left-Back,n-5674,8000000.0,PLG,left,
p-170321,Paul Dummett,1991-09-26 00:00:00,31.0,,c-762,2012-07-01 00:00:00,2023-06-30 00:00:00,,,Defender - Left-Back,n-3864,1200000.0,Unique Sports Group,left,
p-95810,Kieran Trippier,1990-09-19 00:00:00,32.0,173.0,c-762,2022-01-07 00:00:00,2025-06-30 00:00:00,,,Defender - Right-Back,n-3299,13000000.0,CAA Base Ltd,right,
p-184528,Emil Krafth,1994-08-02 00:00:00,28.0,184.0,c-762,2019-08-08 00:00:00,2024-06-30 00:00:00,,,Defender - Right-Back,n-3557,4000000.0,Global Soccer ...,right,
p-162029,Javier Manquillo,1994-05-05 00:00:00,29.0,178.0,c-762,2017-07-21 00:00:00,2024-06-30 00:00:00,,,Defender - Right-Back,n-9567,3000000.0,CAA Stellar,right,
p-559130,Harrison Ashby,2001-11-14 00:00:00,21.0,179.0,c-762,2023-01-31 00:00:00,-,,,Defender - Right-Back,n-16868,1000000.0,Wasserman,right,
p-520624,Bruno Guimaraes,1997-11-16 00:00:00,25.0,182.0,c-762,2022-01-30 00:00:00,2026-06-30 00:00:00,,,midfield - Defensive Midfield,n-3439,60000000.0,Bertolucci Sports,right,
p-340329,Joe Willock,1999-08-20 00:00:00,23.0,186.0,c-762,2027-06-30 00:00:00,adidas,,,midfield - Central Midfield,n-9565,30000000.0,Newcastle United,right,
p-346707,Sean Longstaff,1997-10-30 00:00:00,25.0,187.0,c-762,2019-01-01 00:00:00,2025-06-30 00:00:00,,,midfield - Central Midfield,n-9565,22000000.0,Gol International,right,
p-484387,Matty Longstaff,2000-03-21 00:00:00,23.0,171.0,c-762,2019-07-01 00:00:00,2023-06-30 00:00:00,,,midfield - Central Midfield,n-22907,1500000.0,CAA Base Ltd,right,
p-92469,Matt Ritchie,1989-09-10 00:00:00,33.0,173.0,c-762,2023-06-30 00:00:00,2020-03-06 00:00:00,,,midfield - Right Midfield,n-3380,1800000.0,Newcastle United,left,
p-333241,Joelinton,1996-08-14 00:00:00,26.0,186.0,c-762,2019-07-23 00:00:00,2025-06-30 00:00:00,,,midfield - Attacking Midfield,n-23130,38000000.0,ROGON,right,
p-567576,Elliot Anderson,2002-11-06 00:00:00,20.0,,c-762,2022-07-01 00:00:00,2026-06-30 00:00:00,,,midfield - Attacking Midfield,n-16868,3500000.0,CAA Stellar,right,
p-503733,Anthony Gordon,2001-02-24 00:00:00,22.0,182.0,c-762,2023-01-29 00:00:00,-,,,Attack - Left Winger,n-9565,40000000.0,Unique Sports Group,right,
p-272642,Allan Saint Maximin,1997-03-12 00:00:00,26.0,173.0,c-762,2026-06-30 00:00:00,2020-10-14 00:00:00,,,Attack - Left Winger,n-9323,35000000.0,Newcastle United,right,
p-146795,Ryan Fraser,1994-02-24 00:00:00,29.0,,c-762,2020-09-07 00:00:00,2025-06-30 00:00:00,,,Attack - Left Winger,n-3380,8000000.0,Wasserman,right,
p-272999,Miguel Almiron,1994-02-10 00:00:00,29.0,174.0,c-762,2019-01-31 00:00:00,2026-06-30 00:00:00,,,Attack - Right Winger,n-3581,35000000.0,Osvaldo Daniel Campo,left,
p-199527,Jacob Murphy,1995-02-24 00:00:00,28.0,173.0,c-762,2017-07-19 00:00:00,2027-06-30 00:00:00,,,Attack - Right Winger,n-9565,10000000.0,New Era Global ...,right,
p-349066,Alexander Isak,1999-09-21 00:00:00,23.0,,c-762,2022-08-26 00:00:00,2028-06-30 00:00:00,,,Attack - Centre-Forward,n-3557,50000000.0,Universal Twenty Two,right,
p-123682,Callum Wilson,1992-02-27 00:00:00,31.0,180.0,c-762,2020-09-07 00:00:00,2024-06-30 00:00:00,,,Attack - Centre-Forward,n-3299,18000000.0,Unique Sports Group,right,
p-120629,Alphonse Areola,1993-02-27 00:00:00,30.0,195.0,c-379,2022-07-01 00:00:00,2027-06-30 00:00:00,,,Goalkeeper,n-3377,8000000.0,Rafaela Pimenta,right,
p-29692,Lukasz Fabianski,1985-04-18 00:00:00,38.0,190.0,c-379,2018-07-01 00:00:00,2023-06-30 00:00:00,,,Goalkeeper,n-3442,1000000.0,ROOF,right,
p-361914,Nayef Aguerd,1996-03-30 00:00:00,27.0,190.0,c-379,2022-07-01 00:00:00,2027-06-30 00:00:00,,,Defender - Centre-Back,n-3575,32000000.0,Trivela SM,left,
p-157509,Kurt Zouma,1994-10-27 00:00:00,28.0,190.0,c-379,2025-06-30 00:00:00,,,,Defender - Centre-Back,n-3377,28000000.0,West Ham United,right,
p-228948,Thilo Kehrer,1996-09-21 00:00:00,26.0,186.0,c-379,2022-08-17 00:00:00,2026-06-30 00:00:00,,,Defender - Centre-Back,n-3262,18000000.0,Dirk Hebel,right,
p-48002,Angelo Ogbonna,1988-05-23 00:00:00,35.0,191.0,c-379,2015-07-10 00:00:00,2023-06-30 00:00:00,,,Defender - Centre-Back,n-3376,1000000.0,Branchini Associati ...,left,
p-181778,Emerson,1994-08-03 00:00:00,28.0,176.0,c-379,2022-08-23 00:00:00,2026-06-30 00:00:00,,,Defender - Left-Back,n-3376,12000000.0,PS Sports,left,
p-92571,Aaron Cresswell,1989-12-15 00:00:00,33.0,170.0,c-379,2014-07-03 00:00:00,2023-06-30 00:00:00,,,Defender - Left-Back,n-3299,2500000.0,Unique Sports Group,left,
p-468002,Ben Johnson,2000-01-24 00:00:00,23.0,184.0,c-379,2020-07-01 00:00:00,2024-06-30 00:00:00,,,Defender - Right-Back,n-9565,12000000.0,CAA Base Ltd,right,
p-157672,Vladimir Coufal,1992-08-22 00:00:00,30.0,179.0,c-379,2020-10-02 00:00:00,2023-06-30 00:00:00,,,Defender - Right-Back,n-3445,9000000.0,K2K Sports ...,right,
p-357662,Declan Rice,1999-01-14 00:00:00,24.0,,c-379,2017-07-01 00:00:00,2024-06-30 00:00:00,,,midfield - Defensive Midfield,n-3299,80000000.0,Relatives,right,
p-283628,Tomas Soucek,1995-02-27 00:00:00,28.0,192.0,c-379,2020-07-27 00:00:00,2024-06-30 00:00:00,,,midfield - Defensive Midfield,n-3445,35000000.0,Int. Sport ...,right,
p-506189,Flynn Downes,1999-01-20 00:00:00,24.0,,c-379,2022-07-07 00:00:00,2027-06-30 00:00:00,,,midfield - Central Midfield,n-22907,8000000.0,Wasserman,right,
p-444523,Lucas Paqueta,1997-08-27 00:00:00,25.0,180.0,c-379,2022-08-29 00:00:00,2027-06-30 00:00:00,,,midfield - Attacking Midfield,n-3439,45000000.0,Brazil Soccer,left,
p-357885,Pablo Fornals,1996-02-22 00:00:00,27.0,178.0,c-379,2019-07-01 00:00:00,2024-06-30 00:00:00,,,midfield - Attacking Midfield,n-3375,25000000.0,Toldra Consulting ...,right,
p-135853,Manuel Lanzini,1993-02-15 00:00:00,30.0,,c-379,2016-07-01 00:00:00,2023-06-30 00:00:00,,,midfield - Attacking Midfield,n-3437,8000000.0,Hernan Berman,right,
p-290532,Said Benrahma,1995-08-10 00:00:00,27.0,172.0,c-379,2021-01-29 00:00:00,2026-06-30 00:00:00,,,Attack - Left Winger,n-3614,22000000.0,KDS FM,right,
p-234781,Maxwel Cornet,1996-09-27 00:00:00,26.0,179.0,c-379,2022-08-05 00:00:00,2027-06-30 00:00:00,,,Attack - Left Winger,n-3591,15000000.0,Unique Sports Group,left,
p-314875,Jarrod Bowen,1996-12-20 00:00:00,26.0,,c-379,2020-01-31 00:00:00,2025-06-30 00:00:00,,,Attack - Right Winger,n-3299,38000000.0,PLG,left,
p-315867,Gianluca Scamacca,1999-01-01 00:00:00,24.0,,c-379,2022-07-26 00:00:00,2027-06-30 00:00:00,,,Attack - Centre-Forward,n-3376,27000000.0,CAA Stellar,right,
p-134294,Danny Ings,1992-07-23 00:00:00,30.0,177.0,c-379,2025-06-30 00:00:00,Nike,,,Attack - Centre-Forward,n-3299,16000000.0,West Ham United,right,
p-108390,Thibaut Courtois,1992-05-11 00:00:00,31.0,200.0,c-418,2018-08-09 00:00:00,2026-06-30 00:00:00,,,Goalkeeper,n-3382,60000000.0,Christophe Henrotay,left,
p-404839,Andriy Lunin,1999-02-11 00:00:00,24.0,191.0,c-418,2018-07-01 00:00:00,2024-06-30 00:00:00,,,Goalkeeper,n-3699,5000000.0,Relatives,right,
p-401530,Eder Militao,1998-01-18 00:00:00,25.0,186.0,c-418,2019-07-01 00:00:00,2025-06-30 00:00:00,,,Defender - Centre-Back,n-3439,70000000.0,UJ Football Talent,right,
p-59016,David Alaba,1992-06-24 00:00:00,30.0,180.0,c-418,2021-07-01 00:00:00,2026-06-30 00:00:00,,,Defender - Centre-Back,n-3383,50000000.0,Relatives,left,
p-86202,Antonio Rudiger,1993-03-03 00:00:00,30.0,,c-418,2022-07-01 00:00:00,2026-06-30 00:00:00,,,Defender - Centre-Back,n-3262,40000000.0,FSB â€“ ...,right,
p-58884,Nacho Fernandez,1990-01-18 00:00:00,33.0,180.0,c-418,2012-09-01 00:00:00,2023-06-30 00:00:00,,,Defender - Centre-Back,n-3375,6000000.0,Niagara Sports ...,right,
p-251896,Jesus Vallejo,1997-01-05 00:00:00,26.0,184.0,c-418,2025-06-30 00:00:00,Nike,,,Defender - Centre-Back,n-3375,2000000.0,Real Madrid,right,
p-291417,Ferland Mendy,1995-06-08 00:00:00,27.0,180.0,c-418,2019-07-01 00:00:00,2025-06-30 00:00:00,,,Defender - Left-Back,n-3377,35000000.0,FS Management,left,
p-138927,Daniel Carvajal,1992-01-11 00:00:00,31.0,173.0,c-418,2013-07-01 00:00:00,2025-06-30 00:00:00,,,Defender - Right-Back,n-3375,15000000.0,Ginأ©s Carvajal,right,
p-221316,Lucas Vazquez,1991-07-01 00:00:00,31.0,173.0,c-418,2015-07-02 00:00:00,2024-06-30 00:00:00,,,Defender - Right-Back,n-3375,9000000.0,AC Talent,right,
p-280730,Alvaro Odriozola,1995-12-14 00:00:00,27.0,176.0,c-418,2018-07-05 00:00:00,2024-06-30 00:00:00,,,Defender - Right-Back,n-3375,5000000.0,Best of You,right,
p-413112,Aurelien Tchouameni,2000-01-27 00:00:00,23.0,188.0,c-418,2022-07-01 00:00:00,2028-06-30 00:00:00,,,midfield - Defensive Midfield,n-3377,90000000.0,ESN,right,
p-369081,Federico Valverde,1998-07-22 00:00:00,24.0,182.0,c-418,2018-07-01 00:00:00,2027-06-30 00:00:00,,,midfield - Central Midfield,n-3449,100000000.0,Wasserman,right,
p-640428,Eduardo Camavinga,2002-11-10 00:00:00,20.0,182.0,c-418,2021-08-31 00:00:00,2027-06-30 00:00:00,,,midfield - Central Midfield,n-3377,60000000.0,CAA Stellar,left,
p-31909,Toni Kroos,1990-01-04 00:00:00,33.0,,c-418,2014-07-17 00:00:00,2023-06-30 00:00:00,,,midfield - Central Midfield,n-3262,18000000.0,Sports360 GmbH,right,
p-319745,Dani Ceballos,1996-08-07 00:00:00,26.0,179.0,c-418,2017-07-14 00:00:00,2023-06-30 00:00:00,,,midfield - Central Midfield,n-3375,12000000.0,Relatives,right,
p-27992,Luka Modric,1985-09-09 00:00:00,37.0,172.0,c-418,2012-08-27 00:00:00,2023-06-30 00:00:00,,,midfield - Central Midfield,n-3556,10000000.0,Universal Twenty Two,right,
p-371998,Vinicius Junior,2000-07-12 00:00:00,22.0,176.0,c-418,2018-07-12 00:00:00,2024-06-30 00:00:00,,,Attack - Left Winger,n-3439,120000000.0,TFM Agency,right,
p-50202,Eden Hazard,1991-01-07 00:00:00,32.0,175.0,c-418,2019-07-01 00:00:00,2024-06-30 00:00:00,,,Attack - Left Winger,n-3382,5000000.0,Relatives,right,
p-412363,Rodrygo,2001-01-09 00:00:00,22.0,174.0,c-418,2019-07-01 00:00:00,2025-06-30 00:00:00,,,Attack - Right Winger,n-3439,80000000.0,Un1que Football,right,
p-296622,Marco Asensio,1996-01-21 00:00:00,27.0,182.0,c-418,2015-07-01 00:00:00,2023-06-30 00:00:00,,,Attack - Right Winger,n-3375,25000000.0,Gestifute,left,
p-18922,Karim Benzema,1987-12-19 00:00:00,35.0,185.0,c-418,2023-06-30 00:00:00,2021-08-20 00:00:00,,,Attack - Centre-Forward,n-3377,35000000.0,Real Madrid,right,
p-948275,Alvaro Rodriguez,2004-07-14 00:00:00,18.0,193.0,c-6767,2021-07-01 00:00:00,2027-06-30 00:00:00,,,Attack - Centre-Forward,n-22989,6000000.0,Footfeel ISM,left,
p-225020,Mariano Diaz,1993-08-01 00:00:00,29.0,180.0,c-418,2018-08-29 00:00:00,2023-06-30 00:00:00,,,Attack - Centre-Forward,n-15232,2500000.0,YOU FIRST,right,
p-74857,Marc Andre Ter Stegen,1992-04-30 00:00:00,31.0,187.0,c-131,2014-07-01 00:00:00,2025-06-30 00:00:00,,,Goalkeeper,n-3262,40000000.0,ROOF,right,
p-283170,Inaki Pena,1999-03-02 00:00:00,24.0,184.0,c-131,2022-01-30 00:00:00,2026-06-30 00:00:00,,,Goalkeeper,n-3375,4000000.0,INTEGRAL ADVISING ...,right,
p-466783,Arnau Tenas,2001-05-30 00:00:00,21.0,185.0,c-2464,2020-07-01 00:00:00,2023-06-30 00:00:00,,,Goalkeeper,n-9567,2000000.0,"Puyol, De la Peأ±a ...",right,
p-480267,Ronald Araujo,1999-03-07 00:00:00,24.0,188.0,c-131,2020-10-05 00:00:00,2026-06-30 00:00:00,,,Defender - Centre-Back,n-3449,70000000.0,Excellence Sport,right,
p-411975,Jules Kounde,1998-11-12 00:00:00,24.0,180.0,c-131,2022-07-28 00:00:00,2027-06-30 00:00:00,,,Defender - Centre-Back,n-3377,60000000.0,ESN,right,
p-196948,Andreas Christensen,1996-04-10 00:00:00,27.0,187.0,c-131,2022-07-04 00:00:00,2026-06-30 00:00:00,,,Defender - Centre-Back,n-3436,30000000.0,KIN Partners,right,
p-466794,Eric Garcia,2001-01-09 00:00:00,22.0,182.0,c-131,2021-07-01 00:00:00,2026-06-30 00:00:00,,,Defender - Centre-Back,n-3375,12000000.0,"Puyol, De la Peأ±a ...",right,
p-636688,Alejandro Balde,2003-10-18 00:00:00,19.0,175.0,c-131,2022-07-01 00:00:00,2024-06-30 00:00:00,,,Defender - Left-Back,n-3375,30000000.0,Gestifute,left,
p-112515,Marcos Alonso,1990-12-28 00:00:00,32.0,188.0,c-131,2022-09-01 00:00:00,2024-06-30 00:00:00,,,Defender - Left-Back,n-3375,7000000.0,LIAN Sports Group,left,
p-69751,Jordi Alba,1989-03-21 00:00:00,34.0,170.0,c-131,2012-07-01 00:00:00,2024-06-30 00:00:00,,,Defender - Left-Back,n-3375,5000000.0,InterStarDeporte,left,
p-85370,Sergi Roberto,1992-02-07 00:00:00,31.0,178.0,c-131,2013-07-01 00:00:00,2024-06-30 00:00:00,,,Defender - Right-Back,n-3375,6000000.0,TACTIC GRUP - ...,right,
p-65230,Sergio Busquets,1988-07-16 00:00:00,34.0,189.0,c-131,2008-07-01 00:00:00,2023-06-30 00:00:00,,,midfield - Defensive Midfield,n-3375,5000000.0,TACTIC GRUP - ...,right,
p-240414,Alex Meret,1997-03-22 00:00:00,26.0,,c-131,2019-07-01 00:00:00,2024-06-30 00:00:00,,,Goalkeeper,n-3376,18000000.0,P&P Sport ...,left,
p-244192,Pierluigi Gollini,1995-03-18 00:00:00,28.0,,c-131,2023-01-25 00:00:00,2023-06-30 00:00:00,,,Goalkeeper,n-3376,5000000.0,CAA Base Ltd,right,
p-555557,Hubert Idasiak,2002-02-03 00:00:00,21.0,188.0,c-6195,2022-07-01 00:00:00,2024-06-30 00:00:00,,,Goalkeeper,n-16298,150000.0,Group Athletic ...,right,
p-417414,Davide Marfella,1999-09-15 00:00:00,23.0,,c-6195,2023-06-30 00:00:00,club option 2 years,,,Goalkeeper,n-16298,50000.0,SSC Napoli,right,
p-503482,Min Jae Kim,1996-11-15 00:00:00,26.0,190.0,c-6195,2022-07-27 00:00:00,2025-06-30 00:00:00,,,Defender - Centre-Back,n-3589,50000000.0,RX BROTHERS,right,
p-257732,Amir Rrahmani,1994-02-24 00:00:00,29.0,,c-6195,2020-01-20 00:00:00,2024-06-30 00:00:00,,,Defender - Centre-Back,n-53982,25000000.0,Soccer11,both,
p-367284,Leo Ostigard,1999-11-28 00:00:00,23.0,182.0,c-6195,2022-07-18 00:00:00,-,,,Defender - Centre-Back,n-3440,7000000.0,Solbakken / Player ...,right,
p-121985,Juan Jesus,1991-06-10 00:00:00,31.0,185.0,c-6195,2021-08-18 00:00:00,2025-06-30 00:00:00,,,Defender - Centre-Back,n-3439,4000000.0,Roberto Calenda,left,
p-376514,Mathias Olivera,1997-10-31 00:00:00,25.0,185.0,c-6195,2022-07-01 00:00:00,2027-06-30 00:00:00,,,Defender - Left-Back,n-3449,18000000.0,GBG Global Business ...,left,
p-87884,Mario Rui,1991-05-27 00:00:00,31.0,168.0,c-6195,2018-01-03 00:00:00,2025-06-30 00:00:00,,,Defender - Left-Back,n-3300,8000000.0,M.A.R.A.T. Football ...,left,
p-169880,Giovanni Di Lorenzo,1993-08-04 00:00:00,29.0,,c-6195,2019-07-01 00:00:00,2026-06-30 00:00:00,,,Defender - Right-Back,n-3376,25000000.0,M.A.R.A.T. Football ...,right,
p-144143,Bartosz Bereszynski,1992-07-12 00:00:00,30.0,183.0,c-6195,2023-01-07 00:00:00,2023-06-30 00:00:00,,,Defender - Right-Back,n-3442,2000000.0,Fabryka Futbolu,right,
p-192735,Stanislav Lobotka,1994-11-25 00:00:00,28.0,,c-6195,2020-01-15 00:00:00,2027-06-30 00:00:00,,,midfield - Defensive Midfield,n-3503,38000000.0,FairSport,both,
p-82070,Diego Demme,1991-11-21 00:00:00,31.0,,c-6195,2024-06-30 00:00:00,Puma,,,midfield - Defensive Midfield,n-3262,4000000.0,SSC Napoli,right,
p-181136,Piotr Zielinski,1994-05-20 00:00:00,29.0,180.0,c-6195,2016-08-04 00:00:00,2024-06-30 00:00:00,,,midfield - Central Midfield,n-3442,40000000.0,BMG-SPORT,both,
p-354361,Frank Anguissa,1995-11-16 00:00:00,27.0,184.0,c-6195,2022-07-01 00:00:00,2025-06-30 00:00:00,,,midfield - Central Midfield,n-3434,40000000.0,Maxime Nana,right,
p-400489,Eljif Elmas,1999-09-24 00:00:00,23.0,182.0,c-6195,2019-07-24 00:00:00,2025-06-30 00:00:00,,,midfield - Central Midfield,n-5148,26000000.0,Relatives,right,
p-450936,Tanguy Ndombele,1996-12-28 00:00:00,26.0,181.0,c-6195,2023-06-30 00:00:00,Option to buy,,,midfield - Central Midfield,n-3377,25000000.0,SSC Napoli,right,
p-612065,Karim Zedadka,2000-06-09 00:00:00,22.0,184.0,c-6195,2020-09-01 00:00:00,2023-06-30 00:00:00,,,midfield - Left Midfield,n-3377,300000.0,P&P Sport ...,right,
p-358008,Gianluca Gaetano,2000-05-05 00:00:00,23.0,,c-6195,2019-07-01 00:00:00,2025-06-30 00:00:00,,,midfield - Attacking Midfield,n-11947,4500000.0,P&P Sport ...,right,
p-502670,Khvicha Kvaratskhelia,2001-02-12 00:00:00,22.0,183.0,c-6195,2027-06-30 00:00:00,Nike,,,Attack - Left Winger,n-3669,85000000.0,SSC Napoli,both,
p-433584,Alessio Zerbin,1999-03-03 00:00:00,24.0,,c-6195,2027-06-30 00:00:00,2022-10-05 00:00:00,,,Attack - Left Winger,n-3376,4000000.0,SSC Napoli,right,
p-316889,Hirving Lozano,1995-07-30 00:00:00,27.0,175.0,c-6195,2019-08-23 00:00:00,2024-06-30 00:00:00,,,Attack - Right Winger,n-6303,28000000.0,Unique Sports Group,right,
p-165895,Matteo Politano,1993-08-03 00:00:00,29.0,,c-6195,2021-07-01 00:00:00,2025-06-30 00:00:00,,,Attack - Right Winger,n-3376,20000000.0,M.A.R.A.T. Football ...,left,
p-405885,Giacomo Raspadori,2000-02-18 00:00:00,23.0,,c-6195,2022-08-20 00:00:00,2027-06-30 00:00:00,,,Attack - Second Striker,n-3376,35000000.0,TMP SOCCER srl,both,
p-401923,Victor Osimhen,1998-12-29 00:00:00,24.0,186.0,c-6195,2020-09-01 00:00:00,2025-06-30 00:00:00,,,Attack - Centre-Forward,n-3444,100000000.0,Roberto Calenda,right,
p-282388,Giovanni Simeone,1995-07-05 00:00:00,27.0,180.0,c-6195,2023-06-30 00:00:00,Obligation to buy with conditions,,,Attack - Centre-Forward,n-3437,17000000.0,SSC Napoli,right,
p-182906,Mike Maignan,1995-07-03 00:00:00,27.0,191.0,c-5,2021-07-01 00:00:00,2026-06-30 00:00:00,,,Goalkeeper,n-3377,35000000.0,ESN,right,
p-55282,Ciprian Tatarusanu,1986-02-09 00:00:00,37.0,198.0,c-5,2020-09-11 00:00:00,2023-06-30 00:00:00,,,Goalkeeper,n-3447,600000.0,Pietro Chiodi ...,right,
p-495722,Devis Vasquez,1998-05-12 00:00:00,25.0,195.0,c-5,2023-01-03 00:00:00,2026-06-30 00:00:00,,,Goalkeeper,n-3816,350000.0,VIDA 11,right,
p-22141,Antonio Mirante,1983-07-08 00:00:00,39.0,,c-5,2021-10-13 00:00:00,2023-06-30 00:00:00,,,Goalkeeper,n-3376,300000.0,GG11,right,
